"Prøvedato";"Region";"infected";"Antal borgere";"Type af tilfælde (reinfektion eller bekræftet tilfælde)";"type_count"
2021-05-09;Hovedstaden;390;1849498;2.Bekræftede tilfælde;2
2021-05-09;Midtjylland;1;1331015;1.Reinfektion;1
2021-05-09;Midtjylland;151;1331015;2.Bekræftede tilfælde;2
2021-05-09;Nordjylland;0;589680;1.Reinfektion;1
2021-05-09;Nordjylland;73;589680;2.Bekræftede tilfælde;2
2021-05-09;Sjælland;2;838001;1.Reinfektion;1
2021-05-09;Sjælland;98;838001;2.Bekræftede tilfælde;2
2021-05-09;Syddanmark;1;1222563;1.Reinfektion;1
2021-05-09;Syddanmark;82;1222563;2.Bekræftede tilfælde;2
2021-05-10;Hovedstaden;1;1849498;1.Reinfektion;1
2021-05-10;Hovedstaden;468;1849498;2.Bekræftede tilfælde;2
2021-05-10;Midtjylland;4;1331015;1.Reinfektion;1
2021-05-10;Midtjylland;282;1331015;2.Bekræftede tilfælde;2
2021-05-10;Nordjylland;2;589680;1.Reinfektion;1
2021-05-10;Nordjylland;73;589680;2.Bekræftede tilfælde;2
2021-05-10;Sjælland;1;838001;1.Reinfektion;1
2021-05-10;Sjælland;183;838001;2.Bekræftede tilfælde;2
2021-05-10;Syddanmark;0;1222563;1.Reinfektion;1
2021-05-10;Syddanmark;116;1222563;2.Bekræftede tilfælde;2
2021-05-11;Hovedstaden;10;1849498;1.Reinfektion;1
2021-05-11;Hovedstaden;614;1849498;2.Bekræftede tilfælde;2
2021-05-11;Midtjylland;0;1331015;1.Reinfektion;1
2021-05-11;Midtjylland;265;1331015;2.Bekræftede tilfælde;2
2021-05-11;Nordjylland;0;589680;1.Reinfektion;1
2021-05-11;Nordjylland;116;589680;2.Bekræftede tilfælde;2
2021-05-11;Sjælland;0;838001;1.Reinfektion;1
2021-05-11;Sjælland;166;838001;2.Bekræftede tilfælde;2
2021-05-11;Syddanmark;0;1222563;1.Reinfektion;1
2021-05-11;Syddanmark;129;1222563;2.Bekræftede tilfælde;2
2021-05-12;Hovedstaden;5;1849498;1.Reinfektion;1
2021-05-12;Hovedstaden;556;1849498;2.Bekræftede tilfælde;2
2021-05-12;Midtjylland;2;1331015;1.Reinfektion;1
2021-05-12;Midtjylland;204;1331015;2.Bekræftede tilfælde;2
2021-05-12;Nordjylland;1;589680;1.Reinfektion;1
2021-05-12;Nordjylland;102;589680;2.Bekræftede tilfælde;2
2021-05-12;Sjælland;0;838001;1.Reinfektion;1
2021-05-12;Sjælland;187;838001;2.Bekræftede tilfælde;2
2021-05-12;Syddanmark;0;1222563;1.Reinfektion;1
2021-05-12;Syddanmark;100;1222563;2.Bekræftede tilfælde;2
2021-05-13;Hovedstaden;3;1849498;1.Reinfektion;1
2021-05-13;Hovedstaden;438;1849498;2.Bekræftede tilfælde;2
2021-05-13;Midtjylland;1;1331015;1.Reinfektion;1
2021-05-13;Midtjylland;151;1331015;2.Bekræftede tilfælde;2
2021-05-13;Nordjylland;0;589680;1.Reinfektion;1
2021-05-13;Nordjylland;102;589680;2.Bekræftede tilfælde;2
2021-05-13;Sjælland;1;838001;1.Reinfektion;1
2021-05-13;Sjælland;119;838001;2.Bekræftede tilfælde;2
2021-05-13;Syddanmark;0;1222563;1.Reinfektion;1
2021-05-13;Syddanmark;90;1222563;2.Bekræftede tilfælde;2
2021-05-14;Hovedstaden;4;1849498;1.Reinfektion;1
2021-05-14;Hovedstaden;394;1849498;2.Bekræftede tilfælde;2
2021-05-14;Midtjylland;1;1331015;1.Reinfektion;1
2021-05-14;Midtjylland;162;1331015;2.Bekræftede tilfælde;2
2021-05-14;Nordjylland;0;589680;1.Reinfektion;1
2021-05-14;Nordjylland;77;589680;2.Bekræftede tilfælde;2
2021-05-14;Sjælland;0;838001;1.Reinfektion;1
2021-05-14;Sjælland;135;838001;2.Bekræftede tilfælde;2
2021-05-14;Syddanmark;2;1222563;1.Reinfektion;1
2021-05-14;Syddanmark;97;1222563;2.Bekræftede tilfælde;2
2021-05-15;Hovedstaden;3;1849498;1.Reinfektion;1
2021-05-15;Hovedstaden;415;1849498;2.Bekræftede tilfælde;2
2021-05-15;Midtjylland;0;1331015;1.Reinfektion;1
2021-05-15;Midtjylland;192;1331015;2.Bekræftede tilfælde;2
2021-05-15;Nordjylland;0;589680;1.Reinfektion;1
2021-05-15;Nordjylland;97;589680;2.Bekræftede tilfælde;2
2021-05-15;Sjælland;0;838001;1.Reinfektion;1
2021-05-15;Sjælland;133;838001;2.Bekræftede tilfælde;2
2021-05-15;Syddanmark;0;1222563;1.Reinfektion;1
2021-05-15;Syddanmark;101;1222563;2.Bekræftede tilfælde;2
2021-05-16;Hovedstaden;3;1849498;1.Reinfektion;1
2021-05-16;Hovedstaden;441;1849498;2.Bekræftede tilfælde;2
2021-05-16;Midtjylland;1;1331015;1.Reinfektion;1
2021-05-16;Midtjylland;147;1331015;2.Bekræftede tilfælde;2
2021-05-16;Nordjylland;0;589680;1.Reinfektion;1
2021-05-16;Nordjylland;105;589680;2.Bekræftede tilfælde;2
2021-05-16;Sjælland;0;838001;1.Reinfektion;1
2021-05-16;Sjælland;124;838001;2.Bekræftede tilfælde;2
2021-05-16;Syddanmark;0;1222563;1.Reinfektion;1
2021-05-16;Syddanmark;99;1222563;2.Bekræftede tilfælde;2
2021-05-17;Hovedstaden;8;1849498;1.Reinfektion;1
2021-05-17;Hovedstaden;494;1849498;2.Bekræftede tilfælde;2
2021-05-17;Midtjylland;1;1331015;1.Reinfektion;1
2021-05-17;Midtjylland;209;1331015;2.Bekræftede tilfælde;2
2021-05-17;Nordjylland;1;589680;1.Reinfektion;1
2021-05-17;Nordjylland;109;589680;2.Bekræftede tilfælde;2
2021-05-17;Sjælland;0;838001;1.Reinfektion;1
2021-05-17;Sjælland;158;838001;2.Bekræftede tilfælde;2
2021-05-17;Syddanmark;1;1222563;1.Reinfektion;1
2021-05-17;Syddanmark;169;1222563;2.Bekræftede tilfælde;2
2021-05-18;Hovedstaden;6;1849498;1.Reinfektion;1
2021-05-18;Hovedstaden;542;1849498;2.Bekræftede tilfælde;2
2021-05-18;Midtjylland;1;1331015;1.Reinfektion;1
2021-05-18;Midtjylland;182;1331015;2.Bekræftede tilfælde;2
2021-05-18;Nordjylland;1;589680;1.Reinfektion;1
2021-05-18;Nordjylland;120;589680;2.Bekræftede tilfælde;2
2021-05-18;Sjælland;1;838001;1.Reinfektion;1
2021-05-18;Sjælland;159;838001;2.Bekræftede tilfælde;2
2021-05-18;Syddanmark;1;1222563;1.Reinfektion;1
2021-05-18;Syddanmark;143;1222563;2.Bekræftede tilfælde;2
2021-05-19;Hovedstaden;6;1849498;1.Reinfektion;1
2021-05-19;Hovedstaden;496;1849498;2.Bekræftede tilfælde;2
2021-05-19;Midtjylland;0;1331015;1.Reinfektion;1
2021-05-19;Midtjylland;178;1331015;2.Bekræftede tilfælde;2
2021-05-19;Nordjylland;1;589680;1.Reinfektion;1
2021-05-19;Nordjylland;126;589680;2.Bekræftede tilfælde;2
2021-05-19;Sjælland;3;838001;1.Reinfektion;1
2021-05-19;Sjælland;197;838001;2.Bekræftede tilfælde;2
2021-05-19;Syddanmark;2;1222563;1.Reinfektion;1
2021-05-19;Syddanmark;129;1222563;2.Bekræftede tilfælde;2
2021-05-20;Hovedstaden;4;1849498;1.Reinfektion;1
2021-05-20;Hovedstaden;451;1849498;2.Bekræftede tilfælde;2
2021-05-20;Midtjylland;0;1331015;1.Reinfektion;1
2021-05-20;Midtjylland;144;1331015;2.Bekræftede tilfælde;2
2021-05-20;Nordjylland;2;589680;1.Reinfektion;1
2021-05-20;Nordjylland;142;589680;2.Bekræftede tilfælde;2
2021-05-20;Sjælland;1;838001;1.Reinfektion;1
2021-05-20;Sjælland;155;838001;2.Bekræftede tilfælde;2
2021-05-20;Syddanmark;0;1222563;1.Reinfektion;1
2021-05-20;Syddanmark;118;1222563;2.Bekræftede tilfælde;2
2021-05-21;Hovedstaden;5;1849498;1.Reinfektion;1
2021-05-21;Hovedstaden;370;1849498;2.Bekræftede tilfælde;2
2021-05-21;Midtjylland;3;1331015;1.Reinfektion;1
2021-05-21;Midtjylland;130;1331015;2.Bekræftede tilfælde;2
2021-05-21;Nordjylland;2;589680;1.Reinfektion;1
2021-05-21;Nordjylland;85;589680;2.Bekræftede tilfælde;2
2021-05-21;Sjælland;1;838001;1.Reinfektion;1
2021-05-21;Sjælland;135;838001;2.Bekræftede tilfælde;2
2021-05-21;Syddanmark;1;1222563;1.Reinfektion;1
2021-05-21;Syddanmark;97;1222563;2.Bekræftede tilfælde;2
2021-05-22;Hovedstaden;2;1849498;1.Reinfektion;1
2021-05-22;Hovedstaden;326;1849498;2.Bekræftede tilfælde;2
2021-05-22;Midtjylland;1;1331015;1.Reinfektion;1
2021-05-22;Midtjylland;167;1331015;2.Bekræftede tilfælde;2
2021-05-22;Nordjylland;1;589680;1.Reinfektion;1
2021-05-22;Nordjylland;99;589680;2.Bekræftede tilfælde;2
2021-05-22;Sjælland;0;838001;1.Reinfektion;1
2021-05-22;Sjælland;83;838001;2.Bekræftede tilfælde;2
2021-05-22;Syddanmark;0;1222563;1.Reinfektion;1
2021-05-22;Syddanmark;106;1222563;2.Bekræftede tilfælde;2
2021-05-23;Hovedstaden;1;1849498;1.Reinfektion;1
2021-05-23;Hovedstaden;304;1849498;2.Bekræftede tilfælde;2
2021-05-23;Midtjylland;0;1331015;1.Reinfektion;1
2021-05-23;Midtjylland;181;1331015;2.Bekræftede tilfælde;2
2021-05-23;Nordjylland;1;589680;1.Reinfektion;1
2021-05-23;Nordjylland;113;589680;2.Bekræftede tilfælde;2
2021-05-23;Sjælland;0;838001;1.Reinfektion;1
2021-05-23;Sjælland;98;838001;2.Bekræftede tilfælde;2
2021-05-23;Syddanmark;2;1222563;1.Reinfektion;1
2021-05-23;Syddanmark;101;1222563;2.Bekræftede tilfælde;2
2021-05-24;Hovedstaden;1;1849498;1.Reinfektion;1
2021-05-24;Hovedstaden;356;1849498;2.Bekræftede tilfælde;2
2021-05-24;Midtjylland;1;1331015;1.Reinfektion;1
2021-05-24;Midtjylland;180;1331015;2.Bekræftede tilfælde;2
2021-05-24;Nordjylland;1;589680;1.Reinfektion;1
2021-05-24;Nordjylland;98;589680;2.Bekræftede tilfælde;2
2021-05-24;Sjælland;1;838001;1.Reinfektion;1
2021-05-24;Sjælland;120;838001;2.Bekræftede tilfælde;2
2021-05-24;Syddanmark;0;1222563;1.Reinfektion;1
2021-05-24;Syddanmark;102;1222563;2.Bekræftede tilfælde;2
2021-05-25;Hovedstaden;5;1849498;1.Reinfektion;1
2021-05-25;Hovedstaden;420;1849498;2.Bekræftede tilfælde;2
2021-05-25;Midtjylland;0;1331015;1.Reinfektion;1
2021-05-25;Midtjylland;222;1331015;2.Bekræftede tilfælde;2
2021-05-25;Nordjylland;0;589680;1.Reinfektion;1
2021-05-25;Nordjylland;152;589680;2.Bekræftede tilfælde;2
2021-05-25;Sjælland;2;838001;1.Reinfektion;1
2021-05-25;Sjælland;128;838001;2.Bekræftede tilfælde;2
2021-05-25;Syddanmark;2;1222563;1.Reinfektion;1
2021-05-25;Syddanmark;169;1222563;2.Bekræftede tilfælde;2
2021-05-26;Hovedstaden;6;1849498;1.Reinfektion;1
2021-05-26;Hovedstaden;543;1849498;2.Bekræftede tilfælde;2
2021-05-26;Midtjylland;1;1331015;1.Reinfektion;1
2021-05-26;Midtjylland;176;1331015;2.Bekræftede tilfælde;2
2021-05-26;Nordjylland;2;589680;1.Reinfektion;1
2021-05-26;Nordjylland;187;589680;2.Bekræftede tilfælde;2
2021-05-26;Sjælland;0;838001;1.Reinfektion;1
2021-05-26;Sjælland;128;838001;2.Bekræftede tilfælde;2
2021-05-26;Syddanmark;0;1222563;1.Reinfektion;1
2021-05-26;Syddanmark;156;1222563;2.Bekræftede tilfælde;2
2021-05-27;Hovedstaden;2;1849498;1.Reinfektion;1
2021-05-27;Hovedstaden;434;1849498;2.Bekræftede tilfælde;2
2021-05-27;Midtjylland;1;1331015;1.Reinfektion;1
2021-05-27;Midtjylland;191;1331015;2.Bekræftede tilfælde;2
2021-05-27;Nordjylland;1;589680;1.Reinfektion;1
2021-05-27;Nordjylland;107;589680;2.Bekræftede tilfælde;2
2021-05-27;Sjælland;2;838001;1.Reinfektion;1
2021-05-27;Sjælland;127;838001;2.Bekræftede tilfælde;2
2021-05-27;Syddanmark;1;1222563;1.Reinfektion;1
2021-05-27;Syddanmark;131;1222563;2.Bekræftede tilfælde;2
2021-05-28;Hovedstaden;3;1849498;1.Reinfektion;1
2021-05-28;Hovedstaden;370;1849498;2.Bekræftede tilfælde;2
2021-05-28;Midtjylland;3;1331015;1.Reinfektion;1
2021-05-28;Midtjylland;180;1331015;2.Bekræftede tilfælde;2
2021-05-28;Nordjylland;0;589680;1.Reinfektion;1
2021-05-28;Nordjylland;114;589680;2.Bekræftede tilfælde;2
2021-05-28;Sjælland;0;838001;1.Reinfektion;1
2021-05-28;Sjælland;112;838001;2.Bekræftede tilfælde;2
2021-05-28;Syddanmark;1;1222563;1.Reinfektion;1
2021-05-28;Syddanmark;140;1222563;2.Bekræftede tilfælde;2
2021-05-29;Hovedstaden;3;1849498;1.Reinfektion;1
2021-05-29;Hovedstaden;353;1849498;2.Bekræftede tilfælde;2
2021-05-29;Midtjylland;1;1331015;1.Reinfektion;1
2021-05-29;Midtjylland;147;1331015;2.Bekræftede tilfælde;2
2021-05-29;Nordjylland;1;589680;1.Reinfektion;1
2021-05-29;Nordjylland;110;589680;2.Bekræftede tilfælde;2
2021-05-29;Sjælland;0;838001;1.Reinfektion;1
2021-05-29;Sjælland;81;838001;2.Bekræftede tilfælde;2
2021-05-29;Syddanmark;1;1222563;1.Reinfektion;1
2021-05-29;Syddanmark;118;1222563;2.Bekræftede tilfælde;2
2021-05-30;Hovedstaden;2;1849498;1.Reinfektion;1
2021-05-30;Hovedstaden;335;1849498;2.Bekræftede tilfælde;2
2021-05-30;Midtjylland;2;1331015;1.Reinfektion;1
2021-05-30;Midtjylland;167;1331015;2.Bekræftede tilfælde;2
2021-05-30;Nordjylland;1;589680;1.Reinfektion;1
2021-05-30;Nordjylland;123;589680;2.Bekræftede tilfælde;2
2021-05-30;Sjælland;0;838001;1.Reinfektion;1
2021-05-30;Sjælland;82;838001;2.Bekræftede tilfælde;2
2021-05-30;Syddanmark;1;1222563;1.Reinfektion;1
2021-05-30;Syddanmark;110;1222563;2.Bekræftede tilfælde;2
2021-05-31;Hovedstaden;5;1850180;1.Reinfektion;1
2021-05-31;Hovedstaden;429;1850180;2.Bekræftede tilfælde;2
2021-05-31;Midtjylland;1;1331695;1.Reinfektion;1
2021-05-31;Midtjylland;190;1331695;2.Bekræftede tilfælde;2
2021-05-31;Nordjylland;2;589581;1.Reinfektion;1
2021-05-31;Nordjylland;152;589581;2.Bekræftede tilfælde;2
2021-05-31;Sjælland;0;838691;1.Reinfektion;1
2021-05-31;Sjælland;100;838691;2.Bekræftede tilfælde;2
2021-05-31;Syddanmark;2;1222852;1.Reinfektion;1
2021-05-31;Syddanmark;135;1222852;2.Bekræftede tilfælde;2
2021-06-01;Hovedstaden;2;1850180;1.Reinfektion;1
2021-06-01;Hovedstaden;497;1850180;2.Bekræftede tilfælde;2
2021-06-01;Midtjylland;1;1331695;1.Reinfektion;1
2021-06-01;Midtjylland;198;1331695;2.Bekræftede tilfælde;2
2021-06-01;Nordjylland;2;589581;1.Reinfektion;1
2021-06-01;Nordjylland;174;589581;2.Bekræftede tilfælde;2
2021-06-01;Sjælland;0;838691;1.Reinfektion;1
2021-06-01;Sjælland;101;838691;2.Bekræftede tilfælde;2
2021-06-01;Syddanmark;0;1222852;1.Reinfektion;1
2021-06-01;Syddanmark;128;1222852;2.Bekræftede tilfælde;2
2021-06-02;Hovedstaden;7;1850180;1.Reinfektion;1
2021-06-02;Hovedstaden;411;1850180;2.Bekræftede tilfælde;2
2021-06-02;Midtjylland;0;1331695;1.Reinfektion;1
2021-06-02;Midtjylland;192;1331695;2.Bekræftede tilfælde;2
2021-06-02;Nordjylland;0;589581;1.Reinfektion;1
2021-06-02;Nordjylland;140;589581;2.Bekræftede tilfælde;2
2021-06-02;Sjælland;0;838691;1.Reinfektion;1
2021-06-02;Sjælland;101;838691;2.Bekræftede tilfælde;2
2021-06-02;Syddanmark;0;1222852;1.Reinfektion;1
2021-06-02;Syddanmark;78;1222852;2.Bekræftede tilfælde;2
2021-06-03;Hovedstaden;2;1850180;1.Reinfektion;1
2021-06-03;Hovedstaden;347;1850180;2.Bekræftede tilfælde;2
2021-06-03;Midtjylland;0;1331695;1.Reinfektion;1
2021-06-03;Midtjylland;133;1331695;2.Bekræftede tilfælde;2
2021-06-03;Nordjylland;0;589581;1.Reinfektion;1
2021-06-03;Nordjylland;101;589581;2.Bekræftede tilfælde;2
2021-06-03;Sjælland;0;838691;1.Reinfektion;1
2021-06-03;Sjælland;102;838691;2.Bekræftede tilfælde;2
2021-06-03;Syddanmark;1;1222852;1.Reinfektion;1
2021-06-03;Syddanmark;65;1222852;2.Bekræftede tilfælde;2
2021-06-04;Hovedstaden;4;1850180;1.Reinfektion;1
2021-06-04;Hovedstaden;302;1850180;2.Bekræftede tilfælde;2
2021-06-04;Midtjylland;3;1331695;1.Reinfektion;1
2021-06-04;Midtjylland;160;1331695;2.Bekræftede tilfælde;2
2021-06-04;Nordjylland;0;589581;1.Reinfektion;1
2021-06-04;Nordjylland;83;589581;2.Bekræftede tilfælde;2
2021-06-04;Sjælland;0;838691;1.Reinfektion;1
2021-06-04;Sjælland;87;838691;2.Bekræftede tilfælde;2
2021-06-04;Syddanmark;0;1222852;1.Reinfektion;1
2021-06-04;Syddanmark;67;1222852;2.Bekræftede tilfælde;2
2021-06-05;Hovedstaden;1;1850180;1.Reinfektion;1
2021-06-05;Hovedstaden;237;1850180;2.Bekræftede tilfælde;2
2021-06-05;Midtjylland;1;1331695;1.Reinfektion;1
2021-06-05;Midtjylland;143;1331695;2.Bekræftede tilfælde;2
2021-06-05;Nordjylland;0;589581;1.Reinfektion;1
2021-06-05;Nordjylland;83;589581;2.Bekræftede tilfælde;2
2021-06-05;Sjælland;2;838691;1.Reinfektion;1
2021-06-05;Sjælland;102;838691;2.Bekræftede tilfælde;2
2021-06-05;Syddanmark;0;1222852;1.Reinfektion;1
2021-06-05;Syddanmark;55;1222852;2.Bekræftede tilfælde;2
2021-06-06;Hovedstaden;2;1850180;1.Reinfektion;1
2021-06-06;Hovedstaden;237;1850180;2.Bekræftede tilfælde;2
2021-06-06;Midtjylland;2;1331695;1.Reinfektion;1
2021-06-06;Midtjylland;121;1331695;2.Bekræftede tilfælde;2
2021-06-06;Nordjylland;1;589581;1.Reinfektion;1
2021-06-06;Nordjylland;76;589581;2.Bekræftede tilfælde;2
2021-06-06;Sjælland;0;838691;1.Reinfektion;1
2021-06-06;Sjælland;64;838691;2.Bekræftede tilfælde;2
2021-06-06;Syddanmark;1;1222852;1.Reinfektion;1
2021-06-06;Syddanmark;42;1222852;2.Bekræftede tilfælde;2
2021-06-07;Hovedstaden;4;1850180;1.Reinfektion;1
2021-06-07;Hovedstaden;268;1850180;2.Bekræftede tilfælde;2
2021-06-07;Midtjylland;0;1331695;1.Reinfektion;1
2021-06-07;Midtjylland;123;1331695;2.Bekræftede tilfælde;2
2021-06-07;Nordjylland;2;589581;1.Reinfektion;1
2021-06-07;Nordjylland;90;589581;2.Bekræftede tilfælde;2
2021-06-07;Sjælland;0;838691;1.Reinfektion;1
2021-06-07;Sjælland;60;838691;2.Bekræftede tilfælde;2
2021-06-07;Syddanmark;0;1222852;1.Reinfektion;1
2021-06-07;Syddanmark;75;1222852;2.Bekræftede tilfælde;2
2021-06-08;Hovedstaden;4;1850180;1.Reinfektion;1
2021-06-08;Hovedstaden;219;1850180;2.Bekræftede tilfælde;2
2021-06-08;Midtjylland;1;1331695;1.Reinfektion;1
2021-06-08;Midtjylland;97;1331695;2.Bekræftede tilfælde;2
2021-06-08;Nordjylland;0;589581;1.Reinfektion;1
2021-06-08;Nordjylland;60;589581;2.Bekræftede tilfælde;2
2021-06-08;Sjælland;1;838691;1.Reinfektion;1
2021-06-08;Sjælland;67;838691;2.Bekræftede tilfælde;2
2021-06-08;Syddanmark;2;1222852;1.Reinfektion;1
2021-06-08;Syddanmark;62;1222852;2.Bekræftede tilfælde;2
2021-06-09;Hovedstaden;5;1850180;1.Reinfektion;1
2021-06-09;Hovedstaden;190;1850180;2.Bekræftede tilfælde;2
2021-06-09;Midtjylland;3;1331695;1.Reinfektion;1
2021-06-09;Midtjylland;101;1331695;2.Bekræftede tilfælde;2
2021-06-09;Nordjylland;0;589581;1.Reinfektion;1
2021-06-09;Nordjylland;61;589581;2.Bekræftede tilfælde;2
2021-06-09;Sjælland;0;838691;1.Reinfektion;1
2021-06-09;Sjælland;72;838691;2.Bekræftede tilfælde;2
2021-06-09;Syddanmark;1;1222852;1.Reinfektion;1
2021-06-09;Syddanmark;49;1222852;2.Bekræftede tilfælde;2
2021-06-10;Hovedstaden;0;1850180;1.Reinfektion;1
2021-06-10;Hovedstaden;174;1850180;2.Bekræftede tilfælde;2
2021-06-10;Midtjylland;0;1331695;1.Reinfektion;1
2021-06-10;Midtjylland;80;1331695;2.Bekræftede tilfælde;2
2021-06-10;Nordjylland;1;589581;1.Reinfektion;1
2021-06-10;Nordjylland;66;589581;2.Bekræftede tilfælde;2
2021-06-10;Sjælland;2;838691;1.Reinfektion;1
2021-06-10;Sjælland;50;838691;2.Bekræftede tilfælde;2
2021-06-10;Syddanmark;0;1222852;1.Reinfektion;1
2021-06-10;Syddanmark;46;1222852;2.Bekræftede tilfælde;2
2021-06-11;Hovedstaden;4;1850180;1.Reinfektion;1
2021-06-11;Hovedstaden;121;1850180;2.Bekræftede tilfælde;2
2021-06-11;Midtjylland;1;1331695;1.Reinfektion;1
2021-06-11;Midtjylland;75;1331695;2.Bekræftede tilfælde;2
2021-06-11;Nordjylland;1;589581;1.Reinfektion;1
2021-06-11;Nordjylland;49;589581;2.Bekræftede tilfælde;2
2021-06-11;Sjælland;0;838691;1.Reinfektion;1
2021-06-11;Sjælland;34;838691;2.Bekræftede tilfælde;2
2021-06-11;Syddanmark;0;1222852;1.Reinfektion;1
2021-06-11;Syddanmark;31;1222852;2.Bekræftede tilfælde;2
2021-06-12;Hovedstaden;2;1850180;1.Reinfektion;1
2021-06-12;Hovedstaden;108;1850180;2.Bekræftede tilfælde;2
2021-06-12;Midtjylland;1;1331695;1.Reinfektion;1
2021-06-12;Midtjylland;43;1331695;2.Bekræftede tilfælde;2
2021-06-12;Nordjylland;0;589581;1.Reinfektion;1
2021-06-12;Nordjylland;36;589581;2.Bekræftede tilfælde;2
2021-06-12;Sjælland;0;838691;1.Reinfektion;1
2021-06-12;Sjælland;34;838691;2.Bekræftede tilfælde;2
2021-06-12;Syddanmark;1;1222852;1.Reinfektion;1
2021-06-12;Syddanmark;23;1222852;2.Bekræftede tilfælde;2
2021-06-13;Hovedstaden;2;1850180;1.Reinfektion;1
2021-06-13;Hovedstaden;85;1850180;2.Bekræftede tilfælde;2
2021-06-13;Midtjylland;0;1331695;1.Reinfektion;1
2021-06-13;Midtjylland;50;1331695;2.Bekræftede tilfælde;2
2021-06-13;Nordjylland;0;589581;1.Reinfektion;1
2021-06-13;Nordjylland;37;589581;2.Bekræftede tilfælde;2
2021-06-13;Sjælland;1;838691;1.Reinfektion;1
2021-06-13;Sjælland;23;838691;2.Bekræftede tilfælde;2
2021-06-13;Syddanmark;0;1222852;1.Reinfektion;1
2021-06-13;Syddanmark;31;1222852;2.Bekræftede tilfælde;2
2021-06-14;Hovedstaden;3;1850180;1.Reinfektion;1
2021-06-14;Hovedstaden;116;1850180;2.Bekræftede tilfælde;2
2021-06-14;Midtjylland;0;1331695;1.Reinfektion;1
2021-06-14;Midtjylland;60;1331695;2.Bekræftede tilfælde;2
2021-06-14;Nordjylland;0;589581;1.Reinfektion;1
2021-06-14;Nordjylland;49;589581;2.Bekræftede tilfælde;2
2021-06-14;Sjælland;2;838691;1.Reinfektion;1
2021-06-14;Sjælland;48;838691;2.Bekræftede tilfælde;2
2021-06-14;Syddanmark;0;1222852;1.Reinfektion;1
2021-06-14;Syddanmark;33;1222852;2.Bekræftede tilfælde;2
2021-06-15;Hovedstaden;2;1850180;1.Reinfektion;1
2021-06-15;Hovedstaden;125;1850180;2.Bekræftede tilfælde;2
2021-06-15;Midtjylland;1;1331695;1.Reinfektion;1
2021-06-15;Midtjylland;61;1331695;2.Bekræftede tilfælde;2
2021-06-15;Nordjylland;0;589581;1.Reinfektion;1
2021-06-15;Nordjylland;56;589581;2.Bekræftede tilfælde;2
2021-06-15;Sjælland;1;838691;1.Reinfektion;1
2021-06-15;Sjælland;28;838691;2.Bekræftede tilfælde;2
2021-06-15;Syddanmark;1;1222852;1.Reinfektion;1
2021-06-15;Syddanmark;33;1222852;2.Bekræftede tilfælde;2
2021-06-16;Hovedstaden;2;1850180;1.Reinfektion;1
2021-06-16;Hovedstaden;141;1850180;2.Bekræftede tilfælde;2
2021-06-16;Midtjylland;0;1331695;1.Reinfektion;1
2021-06-16;Midtjylland;61;1331695;2.Bekræftede tilfælde;2
2021-06-16;Nordjylland;0;589581;1.Reinfektion;1
2021-06-16;Nordjylland;23;589581;2.Bekræftede tilfælde;2
2021-06-16;Sjælland;0;838691;1.Reinfektion;1
2021-06-16;Sjælland;36;838691;2.Bekræftede tilfælde;2
2021-06-16;Syddanmark;0;1222852;1.Reinfektion;1
2021-06-16;Syddanmark;25;1222852;2.Bekræftede tilfælde;2
2021-06-17;Hovedstaden;2;1850180;1.Reinfektion;1
2021-06-17;Hovedstaden;100;1850180;2.Bekræftede tilfælde;2
2021-06-17;Midtjylland;0;1331695;1.Reinfektion;1
2021-06-17;Midtjylland;37;1331695;2.Bekræftede tilfælde;2
2021-06-17;Nordjylland;0;589581;1.Reinfektion;1
2021-06-17;Nordjylland;29;589581;2.Bekræftede tilfælde;2
2021-06-17;Sjælland;0;838691;1.Reinfektion;1
2021-06-17;Sjælland;30;838691;2.Bekræftede tilfælde;2
2021-06-17;Syddanmark;0;1222852;1.Reinfektion;1
2021-06-17;Syddanmark;15;1222852;2.Bekræftede tilfælde;2
2021-06-18;Hovedstaden;1;1850180;1.Reinfektion;1
2021-06-18;Hovedstaden;97;1850180;2.Bekræftede tilfælde;2
