Week;Year;Age;Vax_status;Type;Variable;Group;Value
43;2021;20-29;Fuld effekt efter revaccination;antal;personer;alle;4,540979e+03
43;2021;20-29;Fuld effekt efter revaccination;antal;personer;notprevpos;4,291845e+03
43;2021;20-29;Fuld effekt efter revaccination;antal;personer;prevpos;2,491333e+02
43;2021;20-29;Fuld effekt efter revaccination;antal;tests;alle;4,750000e+02
43;2021;20-29;Fuld effekt efter revaccination;antal;tests;notprevpos;4,470000e+02
43;2021;20-29;Fuld effekt efter revaccination;antal;tests;prevpos;2,800000e+01
43;2021;20-29;Fuld effekt efter revaccination;incidence;cases;alle;1,101000e+02
43;2021;20-29;Fuld effekt efter revaccination;incidence;cases;notprevpos;1,165000e+02
43;2021;20-29;Fuld effekt efter revaccination;incidence;tac;notprevpos;3,609892e+02
43;2021;20-29;Fuld effekt efter revaccination;incidence;tests;alle;1,046030e+04
43;2021;20-29;Fuld effekt efter revaccination;incidence;tests;notprevpos;1,041510e+04
43;2021;20-29;Fuld effekt efter revaccination;incidence;tests;prevpos;1,123897e+04
43;2021;20-29;Første vaccination;antal;cases;notprevpos;5,100000e+01
43;2021;20-29;Første vaccination;antal;cases;prevpos;1,000000e+00
43;2021;20-29;Første vaccination;antal;personer;alle;2,040788e+04
43;2021;20-29;Første vaccination;antal;personer;notprevpos;1,598746e+04
43;2021;20-29;Første vaccination;antal;personer;prevpos;4,420420e+03
43;2021;20-29;Første vaccination;antal;tests;alle;1,472000e+03
43;2021;20-29;Første vaccination;antal;tests;notprevpos;1,217000e+03
43;2021;20-29;Første vaccination;antal;tests;prevpos;2,550000e+02
43;2021;20-29;Første vaccination;incidence;cases;alle;2,548000e+02
43;2021;20-29;Første vaccination;incidence;cases;notprevpos;3,190000e+02
43;2021;20-29;Første vaccination;incidence;tac;notprevpos;1,156206e+03
43;2021;20-29;Første vaccination;incidence;tests;alle;7,212900e+03
43;2021;20-29;Første vaccination;incidence;tests;notprevpos;7,612216e+03
43;2021;20-29;Første vaccination;incidence;tests;prevpos;5,768683e+03
43;2021;20-29;Ingen vaccination;antal;cases;notprevpos;8,790000e+02
43;2021;20-29;Ingen vaccination;antal;cases;prevpos;3,500000e+01
43;2021;20-29;Ingen vaccination;antal;personer;alle;1,793579e+05
43;2021;20-29;Ingen vaccination;antal;personer;notprevpos;1,536982e+05
43;2021;20-29;Ingen vaccination;antal;personer;prevpos;2,565967e+04
43;2021;20-29;Ingen vaccination;antal;tests;alle;1,291000e+04
43;2021;20-29;Ingen vaccination;antal;tests;notprevpos;1,104700e+04
43;2021;20-29;Ingen vaccination;antal;tests;prevpos;1,863000e+03
43;2021;20-29;Ingen vaccination;incidence;cases;alle;5,096000e+02
43;2021;20-29;Ingen vaccination;incidence;cases;notprevpos;5,719000e+02
43;2021;20-29;Ingen vaccination;incidence;tac;notprevpos;2,133204e+03
43;2021;20-29;Ingen vaccination;incidence;tests;alle;7,197900e+03
43;2021;20-29;Ingen vaccination;incidence;tests;notprevpos;7,187462e+03
43;2021;20-29;Ingen vaccination;incidence;tests;prevpos;7,260421e+03
44;2021;20-29;Anden vaccination;antal;cases;notprevpos;1,043000e+03
44;2021;20-29;Anden vaccination;antal;cases;prevpos;7,000000e+00
44;2021;20-29;Anden vaccination;antal;personer;alle;5,904755e+05
44;2021;20-29;Anden vaccination;antal;personer;notprevpos;5,432292e+05
44;2021;20-29;Anden vaccination;antal;personer;prevpos;4,724637e+04
44;2021;20-29;Anden vaccination;antal;tests;alle;6,017300e+04
44;2021;20-29;Anden vaccination;antal;tests;notprevpos;5,551000e+04
44;2021;20-29;Anden vaccination;antal;tests;prevpos;4,663000e+03
44;2021;20-29;Anden vaccination;incidence;cases;alle;1,778000e+02
44;2021;20-29;Anden vaccination;incidence;cases;notprevpos;1,920000e+02
44;2021;20-29;Anden vaccination;incidence;tac;notprevpos;6,006302e+02
44;2021;20-29;Anden vaccination;incidence;tests;alle;1,019060e+04
44;2021;20-29;Anden vaccination;incidence;tests;notprevpos;1,021852e+04
44;2021;20-29;Anden vaccination;incidence;tests;prevpos;9,869541e+03
44;2021;20-29;Fuld effekt efter primært forløb;antal;cases;notprevpos;1,033000e+03
44;2021;20-29;Fuld effekt efter primært forløb;antal;cases;prevpos;7,000000e+00
44;2021;20-29;Fuld effekt efter primært forløb;antal;personer;alle;5,788425e+05
44;2021;20-29;Fuld effekt efter primært forløb;antal;personer;notprevpos;5,330237e+05
44;2021;20-29;Fuld effekt efter primært forløb;antal;personer;prevpos;4,581880e+04
44;2021;20-29;Fuld effekt efter primært forløb;antal;tests;alle;5,870100e+04
44;2021;20-29;Fuld effekt efter primært forløb;antal;tests;notprevpos;5,417200e+04
44;2021;20-29;Fuld effekt efter primært forløb;antal;tests;prevpos;4,529000e+03
44;2021;20-29;Fuld effekt efter primært forløb;incidence;cases;alle;1,797000e+02
44;2021;20-29;Fuld effekt efter primært forløb;incidence;cases;notprevpos;1,938000e+02
44;2021;20-29;Fuld effekt efter primært forløb;incidence;tac;notprevpos;6,079105e+02
44;2021;20-29;Fuld effekt efter primært forløb;incidence;tests;alle;1,014110e+04
44;2021;20-29;Fuld effekt efter primært forløb;incidence;tests;notprevpos;1,016315e+04
44;2021;20-29;Fuld effekt efter primært forløb;incidence;tests;prevpos;9,884590e+03
44;2021;20-29;Fuld effekt efter revaccination;antal;cases;notprevpos;6,000000e+00
44;2021;20-29;Fuld effekt efter revaccination;antal;cases;prevpos;0,000000e+00
44;2021;20-29;Fuld effekt efter revaccination;antal;personer;alle;7,697022e+03
44;2021;20-29;Fuld effekt efter revaccination;antal;personer;notprevpos;7,246377e+03
44;2021;20-29;Fuld effekt efter revaccination;antal;personer;prevpos;4,506447e+02
44;2021;20-29;Fuld effekt efter revaccination;antal;tests;alle;1,143000e+03
44;2021;20-29;Fuld effekt efter revaccination;antal;tests;notprevpos;1,079000e+03
44;2021;20-29;Fuld effekt efter revaccination;antal;tests;prevpos;6,400000e+01
44;2021;20-29;Fuld effekt efter revaccination;incidence;cases;alle;7,800000e+01
44;2021;20-29;Fuld effekt efter revaccination;incidence;cases;notprevpos;8,280000e+01
44;2021;20-29;Fuld effekt efter revaccination;incidence;tac;notprevpos;2,145755e+02
44;2021;20-29;Fuld effekt efter revaccination;incidence;tests;alle;1,484990e+04
44;2021;20-29;Fuld effekt efter revaccination;incidence;tests;notprevpos;1,489020e+04
44;2021;20-29;Fuld effekt efter revaccination;incidence;tests;prevpos;1,420188e+04
44;2021;20-29;Første vaccination;antal;cases;notprevpos;5,700000e+01
44;2021;20-29;Første vaccination;antal;cases;prevpos;0,000000e+00
44;2021;20-29;Første vaccination;antal;personer;alle;2,045288e+04
44;2021;20-29;Første vaccination;antal;personer;notprevpos;1,607898e+04
44;2021;20-29;Første vaccination;antal;personer;prevpos;4,373891e+03
44;2021;20-29;Første vaccination;antal;tests;alle;1,587000e+03
44;2021;20-29;Første vaccination;antal;tests;notprevpos;1,275000e+03
44;2021;20-29;Første vaccination;antal;tests;prevpos;3,120000e+02
44;2021;20-29;Første vaccination;incidence;cases;alle;2,787000e+02
44;2021;20-29;Første vaccination;incidence;cases;notprevpos;3,545000e+02
44;2021;20-29;Første vaccination;incidence;tac;notprevpos;1,258898e+03
44;2021;20-29;Første vaccination;incidence;tests;alle;7,759300e+03
44;2021;20-29;Første vaccination;incidence;tests;notprevpos;7,929605e+03
44;2021;20-29;Første vaccination;incidence;tests;prevpos;7,133236e+03
44;2021;20-29;Ingen vaccination;antal;cases;notprevpos;8,990000e+02
44;2021;20-29;Ingen vaccination;antal;cases;prevpos;4,400000e+01
44;2021;20-29;Ingen vaccination;antal;personer;alle;1,770741e+05
44;2021;20-29;Ingen vaccination;antal;personer;notprevpos;1,515765e+05
44;2021;20-29;Ingen vaccination;antal;personer;prevpos;2,549767e+04
44;2021;20-29;Ingen vaccination;antal;tests;alle;1,342700e+04
44;2021;20-29;Ingen vaccination;antal;tests;notprevpos;1,147200e+04
44;2021;20-29;Ingen vaccination;antal;tests;prevpos;1,955000e+03
44;2021;20-29;Ingen vaccination;incidence;cases;alle;5,325000e+02
44;2021;20-29;Ingen vaccination;incidence;cases;notprevpos;5,931000e+02
44;2021;20-29;Ingen vaccination;incidence;tac;notprevpos;2,155878e+03
44;2021;20-29;Ingen vaccination;incidence;tests;alle;7,582700e+03
44;2021;20-29;Ingen vaccination;incidence;tests;notprevpos;7,568457e+03
44;2021;20-29;Ingen vaccination;incidence;tests;prevpos;7,667368e+03
45;2021;20-29;Anden vaccination;antal;cases;notprevpos;1,674000e+03
45;2021;20-29;Anden vaccination;antal;cases;prevpos;1,300000e+01
45;2021;20-29;Anden vaccination;antal;personer;alle;5,922681e+05
45;2021;20-29;Anden vaccination;antal;personer;notprevpos;5,445673e+05
45;2021;20-29;Anden vaccination;antal;personer;prevpos;4,770072e+04
45;2021;20-29;Anden vaccination;antal;tests;alle;7,529800e+04
45;2021;20-29;Anden vaccination;antal;tests;notprevpos;6,941600e+04
45;2021;20-29;Anden vaccination;antal;tests;prevpos;5,882000e+03
45;2021;20-29;Anden vaccination;incidence;cases;alle;2,848000e+02
45;2021;20-29;Anden vaccination;incidence;cases;notprevpos;3,074000e+02
45;2021;20-29;Anden vaccination;incidence;tac;notprevpos;8,609935e+02
45;2021;20-29;Anden vaccination;incidence;tests;alle;1,271350e+04
45;2021;20-29;Anden vaccination;incidence;tests;notprevpos;1,274700e+04
45;2021;20-29;Anden vaccination;incidence;tests;prevpos;1,233105e+04
45;2021;20-29;Fuld effekt efter primært forløb;antal;cases;notprevpos;1,651000e+03
45;2021;20-29;Fuld effekt efter primært forløb;antal;cases;prevpos;1,200000e+01
45;2021;20-29;Fuld effekt efter primært forløb;antal;personer;alle;5,758693e+05
45;2021;20-29;Fuld effekt efter primært forløb;antal;personer;notprevpos;5,298460e+05
45;2021;20-29;Fuld effekt efter primært forløb;antal;personer;prevpos;4,602330e+04
45;2021;20-29;Fuld effekt efter primært forløb;antal;tests;alle;7,234300e+04
45;2021;20-29;Fuld effekt efter primært forløb;antal;tests;notprevpos;6,672500e+04
45;2021;20-29;Fuld effekt efter primært forløb;antal;tests;prevpos;5,618000e+03
45;2021;20-29;Fuld effekt efter primært forløb;incidence;cases;alle;2,888000e+02
45;2021;20-29;Fuld effekt efter primært forløb;incidence;cases;notprevpos;3,116000e+02
45;2021;20-29;Fuld effekt efter primært forløb;incidence;tac;notprevpos;8,780676e+02
45;2021;20-29;Fuld effekt efter primært forløb;incidence;tests;alle;1,256240e+04
45;2021;20-29;Fuld effekt efter primært forløb;incidence;tests;notprevpos;1,259328e+04
45;2021;20-29;Fuld effekt efter primært forløb;incidence;tests;prevpos;1,220686e+04
45;2021;20-29;Fuld effekt efter revaccination;antal;cases;notprevpos;1,200000e+01
45;2021;20-29;Fuld effekt efter revaccination;antal;cases;prevpos;1,000000e+00
45;2021;20-29;Fuld effekt efter revaccination;antal;personer;alle;1,265203e+04
45;2021;20-29;Fuld effekt efter revaccination;antal;personer;notprevpos;1,181102e+04
45;2021;20-29;Fuld effekt efter revaccination;antal;personer;prevpos;8,410044e+02
45;2021;20-29;Fuld effekt efter revaccination;antal;tests;alle;2,609000e+03
45;2021;20-29;Fuld effekt efter revaccination;antal;tests;notprevpos;2,420000e+03
45;2021;20-29;Fuld effekt efter revaccination;antal;tests;prevpos;1,890000e+02
45;2021;20-29;Fuld effekt efter revaccination;incidence;cases;alle;1,028000e+02
45;2021;20-29;Fuld effekt efter revaccination;incidence;cases;notprevpos;1,016000e+02
45;2021;20-29;Fuld effekt efter revaccination;incidence;tac;notprevpos;2,244553e+02
45;2021;20-29;Fuld effekt efter revaccination;incidence;tests;alle;2,062120e+04
45;2021;20-29;Fuld effekt efter revaccination;incidence;tests;notprevpos;2,048933e+04
45;2021;20-29;Fuld effekt efter revaccination;incidence;tests;prevpos;2,247313e+04
45;2021;20-29;Første vaccination;antal;cases;notprevpos;1,210000e+02
45;2021;20-29;Første vaccination;antal;cases;prevpos;2,000000e+00
45;2021;20-29;Første vaccination;antal;personer;alle;2,123203e+04
45;2021;20-29;Første vaccination;antal;personer;notprevpos;1,674045e+04
45;2021;20-29;Første vaccination;antal;personer;prevpos;4,491579e+03
45;2021;20-29;Første vaccination;antal;tests;alle;2,362000e+03
45;2021;20-29;Første vaccination;antal;tests;notprevpos;1,932000e+03
45;2021;20-29;Første vaccination;antal;tests;prevpos;4,300000e+02
45;2021;20-29;Første vaccination;incidence;cases;alle;5,793000e+02
45;2021;20-29;Første vaccination;incidence;cases;notprevpos;7,228000e+02
45;2021;20-29;Første vaccination;incidence;tac;notprevpos;2,127640e+03
45;2021;20-29;Første vaccination;incidence;tests;alle;1,112470e+04
45;2021;20-29;Første vaccination;incidence;tests;notprevpos;1,154091e+04
45;2021;20-29;Første vaccination;incidence;tests;prevpos;9,573470e+03
45;2021;20-29;Ingen vaccination;antal;cases;notprevpos;1,120000e+03
45;2021;20-29;Ingen vaccination;antal;cases;prevpos;4,300000e+01
45;2021;20-29;Ingen vaccination;antal;personer;alle;1,742867e+05
45;2021;20-29;Ingen vaccination;antal;personer;notprevpos;1,490551e+05
45;2021;20-29;Ingen vaccination;antal;personer;prevpos;2,523161e+04
45;2021;20-29;Ingen vaccination;antal;tests;alle;1,946800e+04
45;2021;20-29;Ingen vaccination;antal;tests;notprevpos;1,664700e+04
45;2021;20-29;Ingen vaccination;antal;tests;prevpos;2,821000e+03
45;2021;20-29;Ingen vaccination;incidence;cases;alle;6,673000e+02
45;2021;20-29;Ingen vaccination;incidence;cases;notprevpos;7,514000e+02
45;2021;20-29;Ingen vaccination;incidence;tac;notprevpos;2,248416e+03
45;2021;20-29;Ingen vaccination;incidence;tests;alle;1,117010e+04
45;2021;20-29;Ingen vaccination;incidence;tests;notprevpos;1,116835e+04
45;2021;20-29;Ingen vaccination;incidence;tests;prevpos;1,118042e+04
46;2021;20-29;Anden vaccination;antal;cases;notprevpos;1,971000e+03
46;2021;20-29;Anden vaccination;antal;cases;prevpos;2,500000e+01
46;2021;20-29;Anden vaccination;antal;personer;alle;5,949956e+05
46;2021;20-29;Anden vaccination;antal;personer;notprevpos;5,464375e+05
46;2021;20-29;Anden vaccination;antal;personer;prevpos;4,855813e+04
46;2021;20-29;Anden vaccination;antal;tests;alle;8,196600e+04
46;2021;20-29;Anden vaccination;antal;tests;notprevpos;7,539600e+04
46;2021;20-29;Anden vaccination;antal;tests;prevpos;6,570000e+03
46;2021;20-29;Anden vaccination;incidence;cases;alle;3,355000e+02
46;2021;20-29;Anden vaccination;incidence;cases;notprevpos;3,607000e+02
46;2021;20-29;Anden vaccination;incidence;tac;notprevpos;9,710514e+02
46;2021;20-29;Anden vaccination;incidence;tests;alle;1,377590e+04
46;2021;20-29;Anden vaccination;incidence;tests;notprevpos;1,379774e+04
46;2021;20-29;Anden vaccination;incidence;tests;prevpos;1,353018e+04
46;2021;20-29;Fuld effekt efter primært forløb;antal;cases;notprevpos;1,936000e+03
46;2021;20-29;Fuld effekt efter primært forløb;antal;cases;prevpos;2,500000e+01
46;2021;20-29;Fuld effekt efter primært forløb;antal;personer;alle;5,734584e+05
46;2021;20-29;Fuld effekt efter primært forløb;antal;personer;notprevpos;5,269461e+05
46;2021;20-29;Fuld effekt efter primært forløb;antal;personer;prevpos;4,651231e+04
46;2021;20-29;Fuld effekt efter primært forløb;antal;tests;alle;7,744900e+04
46;2021;20-29;Fuld effekt efter primært forløb;antal;tests;notprevpos;7,127300e+04
46;2021;20-29;Fuld effekt efter primært forløb;antal;tests;prevpos;6,176000e+03
46;2021;20-29;Fuld effekt efter primært forløb;incidence;cases;alle;3,420000e+02
46;2021;20-29;Fuld effekt efter primært forløb;incidence;cases;notprevpos;3,674000e+02
46;2021;20-29;Fuld effekt efter primært forløb;incidence;tac;notprevpos;9,989868e+02
46;2021;20-29;Fuld effekt efter primært forløb;incidence;tests;alle;1,350560e+04
46;2021;20-29;Fuld effekt efter primært forløb;incidence;tests;notprevpos;1,352567e+04
46;2021;20-29;Fuld effekt efter primært forløb;incidence;tests;prevpos;1,327821e+04
46;2021;20-29;Fuld effekt efter revaccination;antal;cases;notprevpos;2,400000e+01
46;2021;20-29;Fuld effekt efter revaccination;antal;cases;prevpos;0,000000e+00
46;2021;20-29;Fuld effekt efter revaccination;antal;personer;alle;1,703801e+04
46;2021;20-29;Fuld effekt efter revaccination;antal;personer;notprevpos;1,585205e+04
46;2021;20-29;Fuld effekt efter revaccination;antal;personer;prevpos;1,185960e+03
46;2021;20-29;Fuld effekt efter revaccination;antal;tests;alle;4,082000e+03
46;2021;20-29;Fuld effekt efter revaccination;antal;tests;notprevpos;3,784000e+03
46;2021;20-29;Fuld effekt efter revaccination;antal;tests;prevpos;2,980000e+02
46;2021;20-29;Fuld effekt efter revaccination;incidence;cases;alle;1,409000e+02
46;2021;20-29;Fuld effekt efter revaccination;incidence;cases;notprevpos;1,514000e+02
46;2021;20-29;Fuld effekt efter revaccination;incidence;tac;notprevpos;3,098796e+02
46;2021;20-29;Fuld effekt efter revaccination;incidence;tests;alle;2,395820e+04
46;2021;20-29;Fuld effekt efter revaccination;incidence;tests;notprevpos;2,387073e+04
46;2021;20-29;Fuld effekt efter revaccination;incidence;tests;prevpos;2,512732e+04
46;2021;20-29;Første vaccination;antal;cases;notprevpos;1,610000e+02
46;2021;20-29;Første vaccination;antal;cases;prevpos;5,000000e+00
46;2021;20-29;Første vaccination;antal;personer;alle;2,498092e+04
46;2021;20-29;Første vaccination;antal;personer;notprevpos;1,976188e+04
46;2021;20-29;Første vaccination;antal;personer;prevpos;5,219049e+03
46;2021;20-29;Første vaccination;antal;tests;alle;3,012000e+03
46;2021;20-29;Første vaccination;antal;tests;notprevpos;2,439000e+03
46;2021;20-29;Første vaccination;antal;tests;prevpos;5,730000e+02
46;2021;20-29;Første vaccination;incidence;cases;alle;6,645000e+02
46;2021;20-29;Første vaccination;incidence;cases;notprevpos;8,147000e+02
46;2021;20-29;Første vaccination;incidence;tac;notprevpos;2,319027e+03
46;2021;20-29;Første vaccination;incidence;tests;alle;1,205720e+04
46;2021;20-29;Første vaccination;incidence;tests;notprevpos;1,234195e+04
46;2021;20-29;Første vaccination;incidence;tests;prevpos;1,097901e+04
46;2021;20-29;Ingen vaccination;antal;cases;notprevpos;1,290000e+03
46;2021;20-29;Ingen vaccination;antal;cases;prevpos;5,400000e+01
46;2021;20-29;Ingen vaccination;antal;personer;alle;1,675592e+05
46;2021;20-29;Ingen vaccination;antal;personer;notprevpos;1,432697e+05
46;2021;20-29;Ingen vaccination;antal;personer;prevpos;2,428957e+04
46;2021;20-29;Ingen vaccination;antal;tests;alle;1,911700e+04
46;2021;20-29;Ingen vaccination;antal;tests;notprevpos;1,613200e+04
46;2021;20-29;Ingen vaccination;antal;tests;prevpos;2,985000e+03
46;2021;20-29;Ingen vaccination;incidence;cases;alle;8,021000e+02
46;2021;20-29;Ingen vaccination;incidence;cases;notprevpos;9,004000e+02
46;2021;20-29;Ingen vaccination;incidence;tac;notprevpos;2,683295e+03
46;2021;20-29;Ingen vaccination;incidence;tests;alle;1,140910e+04
46;2021;20-29;Ingen vaccination;incidence;tests;notprevpos;1,125989e+04
46;2021;20-29;Ingen vaccination;incidence;tests;prevpos;1,228922e+04
47;2021;20-29;Anden vaccination;antal;cases;notprevpos;1,919000e+03
47;2021;20-29;Anden vaccination;antal;cases;prevpos;1,100000e+01
47;2021;20-29;Anden vaccination;antal;personer;alle;5,978025e+05
47;2021;20-29;Anden vaccination;antal;personer;notprevpos;5,481291e+05
47;2021;20-29;Anden vaccination;antal;personer;prevpos;4,967335e+04
