Date;Region;Admitted
2022-01-08;Syddanmark;  9
2022-01-08;Midtjylland; 12
2022-01-08;Nordjylland;  6
2022-01-08;Ukendt_region;  1
2022-01-09;Hovedstaden; 64
2022-01-09;Sjælland; 29
2022-01-09;Syddanmark; 26
2022-01-09;Midtjylland; 23
2022-01-09;Nordjylland; 13
2022-01-09;Ukendt_region;  1
2022-01-10;Hovedstaden; 64
2022-01-10;Sjælland; 44
2022-01-10;Syddanmark; 27
2022-01-10;Midtjylland; 27
2022-01-10;Nordjylland; 20
2022-01-10;Ukendt_region;  3
2022-01-11;Hovedstaden; 95
2022-01-11;Sjælland; 30
2022-01-11;Syddanmark; 32
2022-01-11;Midtjylland; 23
2022-01-11;Nordjylland; 19
2022-01-11;Ukendt_region;  1
2022-01-12;Hovedstaden; 90
2022-01-12;Sjælland; 34
2022-01-12;Syddanmark; 27
2022-01-12;Midtjylland; 30
2022-01-12;Nordjylland;  7
2022-01-12;Ukendt_region;  1
2022-01-13;Hovedstaden;102
2022-01-13;Sjælland; 35
2022-01-13;Syddanmark; 23
2022-01-13;Midtjylland; 29
2022-01-13;Nordjylland; 10
2022-01-13;Ukendt_region;  1
2022-01-14;Hovedstaden; 78
2022-01-14;Sjælland; 33
2022-01-14;Syddanmark; 17
2022-01-14;Midtjylland; 34
2022-01-14;Nordjylland; 15
2022-01-14;Ukendt_region;  2
2022-01-15;Hovedstaden; 60
2022-01-15;Sjælland; 38
2022-01-15;Syddanmark; 20
2022-01-15;Midtjylland; 29
2022-01-15;Nordjylland; 15
2022-01-15;Ukendt_region;  3
2022-01-16;Hovedstaden; 80
2022-01-16;Sjælland; 32
2022-01-16;Syddanmark; 32
2022-01-16;Midtjylland; 37
2022-01-16;Nordjylland; 15
2022-01-16;Ukendt_region;  3
2022-01-17;Hovedstaden;106
2022-01-17;Sjælland; 48
2022-01-17;Syddanmark; 36
2022-01-17;Midtjylland; 39
2022-01-17;Nordjylland; 18
2022-01-17;Ukendt_region;  2
2022-01-18;Hovedstaden; 96
2022-01-18;Sjælland; 43
2022-01-18;Syddanmark; 38
2022-01-18;Midtjylland; 45
2022-01-18;Nordjylland; 16
2022-01-18;Ukendt_region;  1
2022-01-19;Hovedstaden; 95
2022-01-19;Sjælland; 36
2022-01-19;Syddanmark; 27
2022-01-19;Midtjylland; 39
2022-01-19;Nordjylland; 15
2022-01-19;Ukendt_region;  2
2022-01-20;Hovedstaden; 98
2022-01-20;Sjælland; 35
2022-01-20;Syddanmark; 37
2022-01-20;Midtjylland; 30
2022-01-20;Nordjylland; 19
2022-01-20;Ukendt_region;  4
2022-01-21;Hovedstaden;101
2022-01-21;Sjælland; 45
2022-01-21;Syddanmark; 33
2022-01-21;Midtjylland; 23
2022-01-21;Nordjylland; 18
2022-01-21;Ukendt_region;  1
2022-01-22;Hovedstaden;107
2022-01-22;Sjælland; 34
2022-01-22;Syddanmark; 27
2022-01-22;Midtjylland; 27
2022-01-22;Nordjylland; 13
2022-01-22;Ukendt_region;  4
2022-01-23;Hovedstaden;116
2022-01-23;Sjælland; 48
2022-01-23;Syddanmark; 30
2022-01-23;Midtjylland; 26
2022-01-23;Nordjylland; 16
2022-01-23;Ukendt_region;  0
2022-01-24;Hovedstaden;139
2022-01-24;Sjælland; 47
2022-01-24;Syddanmark; 42
2022-01-24;Midtjylland; 44
2022-01-24;Nordjylland; 16
2022-01-24;Ukendt_region;  1
2022-01-25;Hovedstaden;113
2022-01-25;Sjælland; 63
2022-01-25;Syddanmark; 58
2022-01-25;Midtjylland; 30
2022-01-25;Nordjylland; 27
2022-01-25;Ukendt_region;  3
2022-01-26;Hovedstaden;123
2022-01-26;Sjælland; 47
2022-01-26;Syddanmark; 44
2022-01-26;Midtjylland; 50
2022-01-26;Nordjylland; 17
2022-01-26;Ukendt_region;  1
2022-01-27;Hovedstaden;134
2022-01-27;Sjælland; 50
2022-01-27;Syddanmark; 40
2022-01-27;Midtjylland; 56
2022-01-27;Nordjylland; 15
2022-01-27;Ukendt_region;  1
2022-01-28;Hovedstaden;106
2022-01-28;Sjælland; 45
2022-01-28;Syddanmark; 46
2022-01-28;Midtjylland; 39
2022-01-28;Nordjylland; 13
2022-01-28;Ukendt_region;  6
2022-01-29;Hovedstaden; 97
2022-01-29;Sjælland; 44
2022-01-29;Syddanmark; 35
2022-01-29;Midtjylland; 39
2022-01-29;Nordjylland;  7
2022-01-29;Ukendt_region;  4
2022-01-30;Hovedstaden;109
2022-01-30;Sjælland; 40
2022-01-30;Syddanmark; 35
2022-01-30;Midtjylland; 35
2022-01-30;Nordjylland; 23
2022-01-30;Ukendt_region;  4
2022-01-31;Hovedstaden;124
2022-01-31;Sjælland; 68
2022-01-31;Syddanmark; 57
2022-01-31;Midtjylland; 57
2022-01-31;Nordjylland; 16
2022-01-31;Ukendt_region;  2
2022-02-01;Hovedstaden;139
2022-02-01;Sjælland; 66
2022-02-01;Syddanmark; 52
2022-02-01;Midtjylland; 43
2022-02-01;Nordjylland; 29
2022-02-01;Ukendt_region;  5
2022-02-02;Hovedstaden;117
2022-02-02;Sjælland; 90
2022-02-02;Syddanmark; 53
2022-02-02;Midtjylland; 58
2022-02-02;Nordjylland; 32
2022-02-02;Ukendt_region;  4
2022-02-03;Hovedstaden;113
2022-02-03;Sjælland; 59
2022-02-03;Syddanmark; 69
2022-02-03;Midtjylland; 63
2022-02-03;Nordjylland; 34
2022-02-03;Ukendt_region;  8
2022-02-04;Hovedstaden;134
2022-02-04;Sjælland; 61
2022-02-04;Syddanmark; 62
2022-02-04;Midtjylland; 59
2022-02-04;Nordjylland; 35
2022-02-04;Ukendt_region;  3
2022-02-05;Hovedstaden;100
2022-02-05;Sjælland; 60
2022-02-05;Syddanmark; 53
2022-02-05;Midtjylland; 48
2022-02-05;Nordjylland; 23
2022-02-05;Ukendt_region;  3
2022-02-06;Hovedstaden;104
2022-02-06;Sjælland; 59
2022-02-06;Syddanmark; 67
2022-02-06;Midtjylland; 50
2022-02-06;Nordjylland; 26
2022-02-06;Ukendt_region;  2
2022-02-07;Hovedstaden;149
2022-02-07;Sjælland; 70
2022-02-07;Syddanmark; 97
2022-02-07;Midtjylland; 85
2022-02-07;Nordjylland; 28
2022-02-07;Ukendt_region;  0
2022-02-08;Hovedstaden;121
2022-02-08;Sjælland; 70
2022-02-08;Syddanmark; 91
2022-02-08;Midtjylland; 82
2022-02-08;Nordjylland; 44
2022-02-08;Ukendt_region;  2
2022-02-09;Hovedstaden;151
2022-02-09;Sjælland; 76
2022-02-09;Syddanmark; 89
2022-02-09;Midtjylland; 73
2022-02-09;Nordjylland; 38
2022-02-09;Ukendt_region;  0
2022-02-10;Hovedstaden;123
2022-02-10;Sjælland; 62
2022-02-10;Syddanmark; 77
2022-02-10;Midtjylland; 99
2022-02-10;Nordjylland; 35
2022-02-10;Ukendt_region;  4
2022-02-11;Hovedstaden;130
2022-02-11;Sjælland; 68
2022-02-11;Syddanmark; 82
2022-02-11;Midtjylland; 72
2022-02-11;Nordjylland; 43
2022-02-11;Ukendt_region;  1
2022-02-12;Hovedstaden; 81
2022-02-12;Sjælland; 48
2022-02-12;Syddanmark; 54
2022-02-12;Midtjylland; 57
2022-02-12;Nordjylland; 41
2022-02-12;Ukendt_region;  0
2022-02-13;Hovedstaden;123
2022-02-13;Sjælland; 47
2022-02-13;Syddanmark; 59
2022-02-13;Midtjylland; 71
2022-02-13;Nordjylland; 38
2022-02-13;Ukendt_region;  3
2022-02-14;Hovedstaden;149
2022-02-14;Sjælland; 76
2022-02-14;Syddanmark; 94
2022-02-14;Midtjylland; 71
2022-02-14;Nordjylland; 57
2022-02-14;Ukendt_region;  3
2022-02-15;Hovedstaden;137
2022-02-15;Sjælland; 69
2022-02-15;Syddanmark; 84
2022-02-15;Midtjylland; 80
2022-02-15;Nordjylland; 60
2022-02-15;Ukendt_region;  7
2022-02-16;Hovedstaden;124
2022-02-16;Sjælland; 65
2022-02-16;Syddanmark; 88
2022-02-16;Midtjylland;104
2022-02-16;Nordjylland; 47
2022-02-16;Ukendt_region;  2
2022-02-17;Hovedstaden;121
2022-02-17;Sjælland; 75
2022-02-17;Syddanmark;113
2022-02-17;Midtjylland; 89
2022-02-17;Nordjylland; 43
2022-02-17;Ukendt_region;  4
2022-02-18;Hovedstaden;120
2022-02-18;Sjælland; 59
2022-02-18;Syddanmark; 57
2022-02-18;Midtjylland; 59
2022-02-18;Nordjylland; 50
2022-02-18;Ukendt_region;  1
2022-02-19;Hovedstaden; 70
2022-02-19;Sjælland; 47
2022-02-19;Syddanmark; 42
2022-02-19;Midtjylland; 57
2022-02-19;Nordjylland; 54
2022-02-19;Ukendt_region;  2
2022-02-20;Hovedstaden;113
2022-02-20;Sjælland; 62
2022-02-20;Syddanmark; 61
2022-02-20;Midtjylland; 63
2022-02-20;Nordjylland; 29
2022-02-20;Ukendt_region;  2
2022-02-21;Hovedstaden;129
2022-02-21;Sjælland; 80
2022-02-21;Syddanmark; 64
2022-02-21;Midtjylland; 71
2022-02-21;Nordjylland; 46
2022-02-21;Ukendt_region;  2
